rank,dataset_index,true_label,predicted_label,cat_similarity,dog_similarity,cat_dog_margin,is_true_cat
498,9191,cat,cat,0.264376,0.274994,-0.010618,True
499,7680,cat,cat,0.264370,0.258279,0.006091,True
500,7110,cat,cat,0.264342,0.267711,-0.003370,True
501,6092,dog,dog,0.264318,0.281761,-0.017443,False
502,3083,dog,cat,0.264301,0.275840,-0.011540,False
503,6827,cat,cat,0.264298,0.241188,0.023110,True
504,7400,cat,cat,0.264264,0.227611,0.036653,True
505,4195,cat,cat,0.264144,0.253527,0.010617,True
506,5518,cat,cat,0.264120,0.228448,0.035672,True
507,2815,cat,cat,0.264115,0.237295,0.026821,True
508,9460,cat,cat,0.264014,0.236223,0.027792,True
509,6406,cat,cat,0.264005,0.268258,-0.004254,True
510,4818,cat,cat,0.263983,0.241985,0.021998,True
511,5176,cat,cat,0.263934,0.241608,0.022326,True
512,7714,cat,cat,0.263932,0.251877,0.012055,True
513,8336,cat,cat,0.263883,0.232228,0.031655,True
514,7857,deer,deer,0.263882,0.264941,-0.001059,False
515,3267,cat,cat,0.263833,0.232204,0.031629,True
516,1454,cat,cat,0.263752,0.267166,-0.003414,True
517,3228,cat,cat,0.263752,0.234932,0.028820,True
518,695,cat,cat,0.263749,0.250207,0.013542,True
519,6646,dog,cat,0.263728,0.260446,0.003282,False
520,6422,deer,deer,0.263723,0.279615,-0.015891,False
521,9093,cat,cat,0.263721,0.247256,0.016465,True
522,2286,cat,cat,0.263677,0.236049,0.027628,True
523,6781,cat,cat,0.263661,0.225528,0.038133,True
524,1947,cat,cat,0.263593,0.228522,0.035071,True
525,1993,cat,dog,0.263591,0.283958,-0.020366,True
526,5749,dog,cat,0.263574,0.274252,-0.010678,False
527,7497,cat,cat,0.263541,0.244621,0.018919,True
528,6021,cat,cat,0.263527,0.269543,-0.006017,True
529,3329,cat,cat,0.263515,0.239948,0.023567,True
530,323,cat,cat,0.263511,0.263952,-0.000441,True
531,1377,cat,cat,0.263486,0.220261,0.043225,True
532,688,cat,cat,0.263484,0.240529,0.022955,True
533,9562,cat,cat,0.263452,0.270911,-0.007459,True
534,4826,cat,cat,0.263393,0.247480,0.015913,True
535,9722,cat,cat,0.263354,0.272027,-0.008673,True
536,1607,cat,cat,0.263347,0.258464,0.004883,True
537,2299,frog,cat,0.263341,0.260933,0.002408,False
538,1704,cat,cat,0.263250,0.239196,0.024055,True
539,3696,deer,dog,0.263232,0.308716,-0.045484,False
540,4626,dog,dog,0.263222,0.273206,-0.009984,False
541,8396,cat,cat,0.263221,0.236321,0.026900,True
542,7105,cat,cat,0.263197,0.261032,0.002165,True
543,7045,cat,cat,0.263195,0.234295,0.028901,True
544,6596,cat,cat,0.263173,0.246066,0.017106,True
545,1123,cat,cat,0.263108,0.241442,0.021667,True
546,2261,cat,cat,0.263093,0.232624,0.030469,True
547,3602,cat,cat,0.263065,0.248883,0.014182,True
548,5565,cat,cat,0.263065,0.249986,0.013078,True
549,9338,cat,cat,0.263061,0.240473,0.022588,True
550,3509,cat,cat,0.263057,0.250829,0.012228,True
551,9433,cat,cat,0.263036,0.251398,0.011638,True
552,7496,cat,cat,0.263017,0.273407,-0.010390,True
553,5605,cat,cat,0.262999,0.235846,0.027152,True
554,4820,cat,cat,0.262981,0.232091,0.030890,True
555,6298,cat,cat,0.262950,0.234475,0.028474,True
556,7399,cat,cat,0.262935,0.238361,0.024574,True
557,5101,dog,dog,0.262926,0.281291,-0.018365,False
558,3674,cat,cat,0.262910,0.235759,0.027151,True
559,650,cat,cat,0.262892,0.239321,0.023571,True
560,1386,cat,cat,0.262891,0.234558,0.028333,True
561,8298,cat,cat,0.262871,0.250084,0.012787,True
562,760,cat,cat,0.262869,0.249134,0.013735,True
563,7549,cat,cat,0.262824,0.263751,-0.000926,True
564,4342,cat,cat,0.262803,0.213143,0.049660,True
565,608,cat,cat,0.262759,0.239658,0.023101,True
566,1605,cat,cat,0.262737,0.249831,0.012906,True
567,3414,cat,cat,0.262691,0.249645,0.013046,True
568,3428,bird,cat,0.262663,0.249860,0.012803,False
569,3783,bird,deer,0.262613,0.254583,0.008030,False
570,7933,cat,cat,0.262600,0.252193,0.010407,True
571,8193,cat,cat,0.262555,0.265724,-0.003169,True
572,7596,cat,cat,0.262552,0.231061,0.031492,True
573,5588,cat,cat,0.262548,0.251259,0.011290,True
574,5084,cat,cat,0.262536,0.245368,0.017168,True
575,5732,cat,cat,0.262483,0.262251,0.000233,True
576,4315,frog,dog,0.262481,0.272546,-0.010065,False
577,7374,cat,cat,0.262452,0.272285,-0.009834,True
578,9277,cat,cat,0.262412,0.249204,0.013208,True
579,8754,cat,cat,0.262382,0.237383,0.024999,True
580,9243,cat,cat,0.262292,0.238574,0.023718,True
581,5835,cat,cat,0.262290,0.251290,0.011000,True
582,9336,cat,cat,0.262281,0.250859,0.011421,True
583,8296,dog,cat,0.262275,0.248445,0.013830,False
584,1603,cat,cat,0.262258,0.228722,0.033536,True
585,3035,cat,cat,0.262255,0.234542,0.027712,True
586,7403,deer,deer,0.262218,0.268396,-0.006178,False
587,6722,cat,cat,0.262199,0.250988,0.011211,True
588,7255,cat,cat,0.262178,0.236061,0.026117,True
589,4637,cat,cat,0.262143,0.223936,0.038207,True
590,2580,frog,cat,0.262130,0.243329,0.018802,False
591,294,cat,cat,0.262126,0.237402,0.024725,True
592,9753,cat,cat,0.262087,0.259946,0.002141,True
593,7618,cat,cat,0.262077,0.243817,0.018260,True
594,4765,cat,cat,0.262036,0.246624,0.015412,True
595,9870,bird,bird,0.262022,0.255645,0.006377,False
596,4617,cat,cat,0.262016,0.252324,0.009691,True
597,8096,cat,cat,0.262011,0.233662,0.028349,True
598,2991,cat,cat,0.261979,0.257764,0.004214,True
599,9498,cat,cat,0.261976,0.226049,0.035927,True
600,7268,cat,cat,0.261955,0.248833,0.013121,True
601,7970,cat,cat,0.261951,0.239512,0.022439,True
602,845,cat,cat,0.261943,0.237652,0.024292,True
603,3249,cat,cat,0.261918,0.239977,0.021941,True
604,5532,cat,cat,0.261892,0.270263,-0.008371,True
605,792,cat,cat,0.261870,0.261893,-0.000023,True
606,5525,cat,cat,0.261861,0.245921,0.015939,True
607,7962,cat,cat,0.261838,0.263670,-0.001832,True
608,3391,cat,cat,0.261825,0.268618,-0.006793,True
609,9198,cat,cat,0.261813,0.240905,0.020909,True
610,3220,cat,cat,0.261805,0.237000,0.024805,True
611,4795,dog,cat,0.261800,0.264654,-0.002854,False
612,8302,cat,cat,0.261752,0.221741,0.040010,True
613,6705,cat,cat,0.261723,0.266647,-0.004924,True
614,8680,cat,cat,0.261710,0.237808,0.023902,True
615,8375,deer,deer,0.261685,0.249857,0.011829,False
616,7627,cat,cat,0.261607,0.249863,0.011744,True
617,3682,cat,cat,0.261559,0.247332,0.014227,True
618,1268,cat,cat,0.261557,0.228548,0.033009,True
619,9148,cat,cat,0.261556,0.252505,0.009051,True
620,3539,cat,cat,0.261529,0.249147,0.012382,True
621,8700,cat,cat,0.261512,0.232832,0.028680,True
622,4740,dog,cat,0.261483,0.253248,0.008236,False
623,3174,bird,cat,0.261470,0.270151,-0.008681,False
624,2661,cat,cat,0.261450,0.237156,0.024294,True
625,7807,cat,cat,0.261384,0.231501,0.029884,True
626,3929,cat,cat,0.261364,0.237321,0.024043,True
627,8266,dog,dog,0.261331,0.271949,-0.010618,False
628,8257,cat,cat,0.261313,0.259480,0.001833,True
629,4987,cat,cat,0.261313,0.234564,0.026749,True
630,6465,cat,cat,0.261298,0.255786,0.005512,True
631,6283,cat,dog,0.261226,0.278382,-0.017156,True
632,5689,cat,cat,0.261216,0.245481,0.015735,True
633,1337,dog,cat,0.261179,0.272482,-0.011304,False
634,5856,cat,cat,0.261160,0.267385,-0.006225,True
635,3315,cat,cat,0.261142,0.249846,0.011296,True
636,2133,cat,cat,0.261141,0.237776,0.023365,True
637,2787,cat,cat,0.261120,0.232287,0.028832,True
638,7415,cat,cat,0.261114,0.250354,0.010760,True
639,3125,cat,cat,0.261104,0.226737,0.034366,True
640,2005,dog,dog,0.261067,0.275681,-0.014615,False
641,7015,cat,cat,0.261026,0.230804,0.030221,True
642,6062,cat,cat,0.261008,0.230317,0.030690,True
643,6647,cat,cat,0.261006,0.259276,0.001730,True
644,8735,cat,cat,0.261000,0.266833,-0.005834,True
645,4962,cat,cat,0.260999,0.219195,0.041804,True
646,4754,cat,cat,0.260996,0.243083,0.017914,True
647,7988,frog,cat,0.260956,0.256288,0.004668,False
648,5443,frog,cat,0.260924,0.260471,0.000453,False
649,6026,cat,cat,0.260916,0.261047,-0.000131,True
650,9431,cat,cat,0.260869,0.271209,-0.010339,True
651,1050,cat,cat,0.260864,0.226773,0.034090,True
652,5535,cat,cat,0.260861,0.244281,0.016580,True
653,9996,cat,dog,0.260815,0.278775,-0.017960,True
654,8532,cat,cat,0.260763,0.237782,0.022981,True
655,5177,deer,cat,0.260746,0.243157,0.017588,False
656,5656,cat,cat,0.260744,0.264854,-0.004110,True
657,3259,cat,cat,0.260740,0.239482,0.021258,True
658,205,cat,cat,0.260698,0.239157,0.021541,True
659,1877,cat,cat,0.260685,0.242276,0.018409,True
660,4963,cat,cat,0.260668,0.243294,0.017374,True
661,2029,cat,cat,0.260641,0.257216,0.003425,True
662,6387,bird,deer,0.260565,0.260746,-0.000181,False
663,6134,cat,cat,0.260538,0.271734,-0.011196,True
664,5825,cat,cat,0.260428,0.233801,0.026626,True
665,1848,cat,cat,0.260418,0.233362,0.027056,True
666,5191,cat,cat,0.260401,0.253912,0.006489,True
667,3456,cat,cat,0.260391,0.235523,0.024868,True
668,3899,frog,cat,0.260369,0.254719,0.005650,False
669,5029,cat,cat,0.260365,0.240662,0.019703,True
670,8231,cat,cat,0.260259,0.244798,0.015460,True
671,461,frog,cat,0.260247,0.248114,0.012132,False
672,4699,dog,cat,0.260244,0.260748,-0.000504,False
673,716,cat,cat,0.260189,0.229221,0.030968,True
674,4542,cat,cat,0.260116,0.257756,0.002359,True
675,6225,cat,cat,0.260083,0.241157,0.018926,True
676,8187,dog,dog,0.260078,0.284665,-0.024587,False
677,2423,bird,cat,0.260007,0.266933,-0.006926,False
678,9295,cat,cat,0.259985,0.226724,0.033261,True
679,6900,cat,dog,0.259979,0.274647,-0.014668,True
680,6102,cat,cat,0.259973,0.210495,0.049478,True
681,5413,cat,cat,0.259947,0.244978,0.014968,True
682,6364,cat,cat,0.259854,0.243032,0.016822,True
683,911,cat,cat,0.259843,0.234024,0.025820,True
684,3130,cat,cat,0.259804,0.239387,0.020417,True
685,7420,cat,cat,0.259748,0.255729,0.004018,True
686,916,cat,dog,0.259739,0.273116,-0.013376,True
687,8337,cat,cat,0.259729,0.249142,0.010587,True
688,5862,bird,cat,0.259707,0.254776,0.004931,False
689,1625,cat,cat,0.259690,0.236935,0.022755,True
690,7717,cat,cat,0.259689,0.236992,0.022697,True
691,6586,frog,cat,0.259674,0.245200,0.014474,False
692,5881,cat,dog,0.259646,0.273037,-0.013391,True
693,1887,cat,cat,0.259631,0.254510,0.005121,True
694,7349,cat,cat,0.259608,0.222675,0.036933,True
695,1606,cat,cat,0.259607,0.255561,0.004046,True
696,7051,cat,cat,0.259594,0.225846,0.033748,True
697,127,cat,cat,0.259544,0.259465,0.000079,True
698,9665,cat,cat,0.259532,0.238282,0.021250,True
699,9781,cat,cat,0.259527,0.246948,0.012578,True
700,77,cat,cat,0.259511,0.227648,0.031862,True
701,7750,cat,cat,0.259478,0.261847,-0.002369,True
702,862,cat,cat,0.259455,0.233075,0.026380,True
703,9551,dog,cat,0.259409,0.248909,0.010500,False
704,176,cat,cat,0.259390,0.233025,0.026365,True
705,3558,dog,dog,0.259369,0.275908,-0.016540,False
706,5147,cat,cat,0.259302,0.223500,0.035803,True
707,7210,cat,cat,0.259295,0.261053,-0.001758,True
708,7299,frog,cat,0.259292,0.234373,0.024919,False
709,1908,dog,cat,0.259239,0.259568,-0.000329,False
710,4263,frog,cat,0.259229,0.245625,0.013604,False
711,1612,cat,cat,0.259227,0.246997,0.012230,True
712,2065,bird,horse,0.259216,0.276910,-0.017695,False
713,6197,deer,cat,0.259155,0.264577,-0.005422,False
714,5381,cat,cat,0.259097,0.251468,0.007629,True
715,3247,cat,cat,0.259085,0.224425,0.034660,True
716,6670,cat,cat,0.259073,0.246758,0.012315,True
717,7313,cat,cat,0.259000,0.250158,0.008842,True
718,7334,dog,dog,0.258998,0.275564,-0.016566,False
719,302,cat,horse,0.258975,0.265026,-0.006050,True
720,4537,cat,cat,0.258891,0.232748,0.026143,True
721,5917,cat,cat,0.258835,0.251923,0.006912,True
722,7256,deer,deer,0.258828,0.254267,0.004560,False
723,8059,cat,cat,0.258699,0.243118,0.015581,True
724,9903,frog,cat,0.258638,0.260411,-0.001773,False
725,4094,cat,cat,0.258634,0.256021,0.002613,True
726,3637,bird,cat,0.258568,0.244072,0.014497,False
727,9226,cat,cat,0.258531,0.232763,0.025769,True
728,5671,cat,cat,0.258531,0.243650,0.014880,True
729,8548,cat,cat,0.258458,0.256793,0.001664,True
730,8966,cat,cat,0.258445,0.252061,0.006384,True
731,277,cat,cat,0.258429,0.264531,-0.006102,True
732,4545,cat,cat,0.258427,0.232709,0.025717,True
733,1526,deer,deer,0.258372,0.253735,0.004637,False
734,9301,horse,cat,0.258362,0.262200,-0.003837,False
735,1731,dog,cat,0.258278,0.268796,-0.010517,False
736,4156,cat,cat,0.258218,0.214358,0.043860,True
737,3234,cat,cat,0.258161,0.227216,0.030945,True
738,2526,cat,cat,0.258107,0.242611,0.015496,True
739,4155,cat,cat,0.258097,0.237301,0.020796,True
740,3013,cat,cat,0.258090,0.258815,-0.000725,True
741,9795,deer,deer,0.258077,0.285010,-0.026932,False
742,6200,cat,cat,0.258051,0.231778,0.026273,True
743,6008,cat,cat,0.258040,0.256327,0.001712,True
744,7797,cat,cat,0.258031,0.266743,-0.008712,True
745,5867,dog,dog,0.258012,0.275246,-0.017234,False
746,2836,cat,cat,0.257992,0.227496,0.030495,True
747,5560,cat,cat,0.257944,0.266819,-0.008875,True
748,5336,cat,cat,0.257940,0.222280,0.035659,True
749,8,cat,cat,0.257890,0.224434,0.033456,True
750,8637,deer,deer,0.257820,0.278958,-0.021138,False
751,4714,frog,cat,0.257815,0.249508,0.008307,False
752,5046,dog,dog,0.257743,0.264189,-0.006446,False
753,7241,dog,cat,0.257736,0.265317,-0.007582,False
754,6976,cat,cat,0.257656,0.231896,0.025760,True
755,1227,cat,cat,0.257574,0.269186,-0.011612,True
756,8846,frog,frog,0.257573,0.242280,0.015293,False
757,464,cat,cat,0.257572,0.259862,-0.002290,True
758,8818,cat,cat,0.257466,0.243913,0.013553,True
759,4500,cat,cat,0.257451,0.218845,0.038605,True
760,3570,cat,cat,0.257434,0.246128,0.011306,True
761,3235,dog,dog,0.257418,0.279013,-0.021595,False
762,8749,dog,cat,0.257393,0.256951,0.000442,False
763,3143,cat,cat,0.257351,0.232169,0.025182,True
764,5086,cat,cat,0.257343,0.231917,0.025426,True
765,8999,cat,cat,0.257299,0.227919,0.029381,True
766,4176,cat,cat,0.257242,0.228190,0.029052,True
767,5700,cat,cat,0.257140,0.257194,-0.000053,True
768,5,frog,dog,0.257091,0.266247,-0.009156,False
769,7099,cat,dog,0.257067,0.274932,-0.017865,True
770,1611,cat,cat,0.257056,0.234813,0.022243,True
771,8591,frog,frog,0.256996,0.246248,0.010748,False
772,4830,cat,cat,0.256978,0.240006,0.016972,True
773,8102,cat,cat,0.256969,0.253943,0.003026,True
774,5218,cat,cat,0.256955,0.265347,-0.008393,True
775,7439,dog,dog,0.256950,0.273335,-0.016385,False
776,2963,cat,cat,0.256916,0.219690,0.037226,True
777,1788,cat,cat,0.256820,0.243650,0.013171,True
778,4307,cat,bird,0.256818,0.249020,0.007798,True
779,5631,frog,cat,0.256810,0.252190,0.004621,False
780,4643,cat,dog,0.256801,0.277161,-0.020360,True
781,6694,cat,cat,0.256787,0.230214,0.026573,True
782,4464,cat,cat,0.256686,0.219031,0.037654,True
783,1979,cat,cat,0.256682,0.221797,0.034885,True
784,63,cat,cat,0.256641,0.253390,0.003251,True
785,2524,cat,cat,0.256606,0.244224,0.012382,True
786,2671,frog,cat,0.256584,0.238349,0.018235,False
787,7854,cat,cat,0.256509,0.236263,0.020246,True
788,4077,cat,cat,0.256495,0.255827,0.000669,True
789,3753,deer,cat,0.256431,0.247553,0.008878,False
790,5388,frog,cat,0.256428,0.255500,0.000928,False
791,1180,cat,dog,0.256422,0.279326,-0.022904,True
792,1964,cat,dog,0.256413,0.273700,-0.017287,True
793,6131,cat,cat,0.256361,0.233510,0.022851,True
794,1996,cat,cat,0.256306,0.250092,0.006214,True
795,896,cat,cat,0.256297,0.212717,0.043581,True
796,3231,cat,cat,0.256282,0.254424,0.001858,True
797,6396,deer,deer,0.256242,0.249623,0.006620,False
798,9676,cat,cat,0.256237,0.249606,0.006630,True
799,9839,cat,cat,0.256203,0.236463,0.019740,True
800,9497,cat,cat,0.256178,0.240729,0.015449,True
801,7300,cat,cat,0.256168,0.221390,0.034778,True
802,4528,dog,dog,0.256139,0.286531,-0.030392,False
803,6054,cat,cat,0.256137,0.264700,-0.008563,True
804,7644,cat,dog,0.256135,0.287421,-0.031286,True
805,8525,cat,cat,0.256116,0.243949,0.012168,True
806,5370,frog,cat,0.256049,0.258920,-0.002871,False
807,9087,cat,cat,0.256023,0.229261,0.026763,True
808,2300,cat,dog,0.255981,0.270896,-0.014915,True
809,3923,cat,cat,0.255976,0.247181,0.008794,True
810,6393,cat,cat,0.255911,0.257919,-0.002008,True
811,8882,cat,cat,0.255894,0.247167,0.008727,True
812,1812,dog,dog,0.255880,0.276915,-0.021035,False
813,9142,cat,cat,0.255855,0.263658,-0.007804,True
814,4097,cat,cat,0.255769,0.250827,0.004942,True
815,3956,cat,bird,0.255738,0.274530,-0.018791,True
816,7032,deer,deer,0.255738,0.261532,-0.005794,False
817,7172,deer,deer,0.255736,0.261686,-0.005950,False
818,3623,dog,dog,0.255700,0.295274,-0.039574,False
819,5284,frog,frog,0.255648,0.244405,0.011243,False
820,251,cat,cat,0.255613,0.244332,0.011281,True
821,9819,cat,cat,0.255571,0.234880,0.020691,True
822,8130,frog,cat,0.255560,0.252708,0.002851,False
823,1025,dog,cat,0.255510,0.229687,0.025823,False
824,6862,dog,dog,0.255411,0.268499,-0.013088,False
825,8952,cat,cat,0.255406,0.260257,-0.004852,True
826,3067,cat,cat,0.255386,0.257231,-0.001845,True
827,3115,dog,dog,0.255369,0.273712,-0.018343,False
828,8996,cat,cat,0.255348,0.254388,0.000960,True
829,9576,cat,cat,0.255338,0.250719,0.004619,True
830,399,cat,cat,0.255123,0.216915,0.038208,True
831,4810,dog,dog,0.255068,0.277232,-0.022164,False
832,676,cat,cat,0.254990,0.220895,0.034094,True
833,2949,cat,cat,0.254919,0.257358,-0.002439,True
834,78,cat,cat,0.254868,0.262931,-0.008063,True
835,9740,cat,cat,0.254826,0.230485,0.024341,True
836,8899,deer,deer,0.254796,0.271896,-0.017100,False
837,5852,cat,cat,0.254743,0.227079,0.027664,True
838,103,cat,cat,0.254740,0.243205,0.011535,True
839,1074,cat,dog,0.254688,0.274301,-0.019613,True
840,6584,dog,cat,0.254668,0.259921,-0.005253,False
841,3798,dog,cat,0.254638,0.258698,-0.004060,False
842,7137,dog,dog,0.254626,0.283723,-0.029098,False
843,106,cat,cat,0.254615,0.240087,0.014528,True
844,9621,frog,cat,0.254586,0.259662,-0.005076,False
845,5645,dog,cat,0.254580,0.264539,-0.009959,False
846,663,frog,deer,0.254534,0.255643,-0.001109,False
847,3748,dog,dog,0.254523,0.290107,-0.035584,False
848,4331,bird,cat,0.254516,0.239382,0.015134,False
849,6311,cat,cat,0.254457,0.225168,0.029289,True
850,3298,cat,cat,0.254447,0.238387,0.016060,True
851,223,deer,dog,0.254423,0.286329,-0.031906,False
852,5730,dog,dog,0.254391,0.285234,-0.030843,False
853,6339,cat,cat,0.254360,0.250496,0.003864,True
854,470,cat,deer,0.254348,0.269059,-0.014710,True
855,6756,dog,cat,0.254243,0.262264,-0.008021,False
856,9084,dog,dog,0.254225,0.270787,-0.016562,False
857,8014,bird,bird,0.254222,0.257829,-0.003607,False
858,2207,cat,cat,0.254219,0.256749,-0.002530,True
859,9106,frog,deer,0.254203,0.249091,0.005112,False
860,1804,dog,cat,0.254194,0.259993,-0.005800,False
861,5206,cat,cat,0.254127,0.232254,0.021873,True
862,7777,frog,cat,0.254034,0.247020,0.007014,False
863,3379,dog,dog,0.254025,0.304413,-0.050388,False
864,2161,dog,dog,0.253877,0.274011,-0.020135,False
865,6973,cat,cat,0.253862,0.256430,-0.002568,True
866,5290,cat,dog,0.253844,0.282269,-0.028425,True
867,3451,dog,dog,0.253800,0.315808,-0.062008,False
868,8557,cat,deer,0.253550,0.256087,-0.002537,True
869,6397,dog,cat,0.253548,0.254580,-0.001032,False
870,3180,cat,cat,0.253488,0.242925,0.010562,True
871,2632,cat,cat,0.253412,0.262138,-0.008726,True
872,2779,cat,cat,0.253277,0.231547,0.021731,True
873,7493,dog,dog,0.253273,0.286273,-0.033000,False
874,9003,cat,cat,0.253272,0.224562,0.028710,True
875,8241,cat,cat,0.253208,0.246891,0.006317,True
876,7905,cat,cat,0.253195,0.235859,0.017336,True
877,6525,cat,cat,0.253125,0.222969,0.030156,True
878,5469,dog,dog,0.253094,0.279422,-0.026328,False
879,2500,deer,deer,0.253079,0.265809,-0.012730,False
880,3183,cat,cat,0.253055,0.261918,-0.008863,True
881,5289,deer,deer,0.253035,0.267928,-0.014893,False
882,9132,bird,bird,0.253017,0.261701,-0.008684,False
883,6786,cat,dog,0.252957,0.271102,-0.018145,True
884,9967,cat,cat,0.252933,0.255105,-0.002172,True
885,8467,cat,cat,0.252888,0.231417,0.021471,True
886,6120,dog,cat,0.252869,0.248710,0.004159,False
887,1468,cat,cat,0.252839,0.226990,0.025850,True
888,5228,cat,cat,0.252800,0.267000,-0.014199,True
889,831,cat,cat,0.252707,0.260816,-0.008109,True
890,7980,cat,dog,0.252660,0.278512,-0.025852,True
891,6229,frog,frog,0.252590,0.251221,0.001369,False
892,3981,dog,dog,0.252588,0.293009,-0.040420,False
893,9513,frog,dog,0.252573,0.265764,-0.013191,False
894,2831,cat,cat,0.252559,0.229489,0.023069,True
895,5309,cat,cat,0.252549,0.234959,0.017590,True
896,1003,deer,horse,0.252523,0.270921,-0.018398,False
897,9966,frog,cat,0.252462,0.259184,-0.006721,False
898,1981,cat,cat,0.252457,0.237707,0.014750,True
899,5837,bird,cat,0.252451,0.273171,-0.020720,False
900,128,dog,cat,0.252384,0.259088,-0.006704,False
901,4435,cat,cat,0.252287,0.242247,0.010040,True
902,2832,cat,dog,0.252229,0.270238,-0.018008,True
903,1933,cat,cat,0.252213,0.221154,0.031059,True
904,1905,cat,cat,0.252196,0.218145,0.034051,True
905,1448,deer,cat,0.252186,0.252759,-0.000574,False
906,1042,dog,dog,0.252184,0.283708,-0.031524,False
907,3900,cat,cat,0.252130,0.241524,0.010606,True
908,5694,dog,cat,0.252130,0.255060,-0.002930,False
909,3606,cat,cat,0.252075,0.222950,0.029125,True
910,1779,cat,cat,0.252068,0.260086,-0.008018,True
911,6913,cat,cat,0.252047,0.244467,0.007580,True
